treatment,trial,arm,advice,genuine,headline,original,expert_id,sentiment,expert:ethnicity,expert:sex,expert:age,outcome:white,outcome:black,outcome:male,outcome:female,outcome:young,outcome:old,trial_time
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,ezh6h6wb,-1,White,Male,32,0,0,1,-1,0,0,0.1278606839478016
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,on7hgqjm,-1,Other,Male,35,0,0,1,-1,0,0,0.1479904577136039
1,15,1,0.5,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,hpztib4b,-1,White,Male,25,0,0,1,-1,0,0,0.1442202366888523
1,15,1,0.75,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,b1qu6eiv,-1,White,Female,22,0,0,1,-1,0,0,0.2847285009920597
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,psnnm992,-1,White,Male,31,0,0,1,-1,0,0,0.3978215493261814
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,z3uutooa,-1,White,Female,40,0,0,1,-1,0,0,0.2139452882111072
1,15,1,0.0,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,04xhnl7a,-1,Black,Female,22,0,0,1,-1,0,0,0.2776804454624653
1,15,1,0.5,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,4631zim9,-1,White,Female,36,0,0,1,-1,0,0,0.2738579958677292
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,1li4qmvq,-1,White,Male,61,0,0,1,-1,0,0,0.2144353240728378
1,15,1,0.5,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,80oqylr8,-1,White,Male,21,0,0,1,-1,0,0,0.1769437231123447
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,2lkhsagd,-1,White,Female,24,0,0,1,-1,0,0,0.3723061755299568
1,15,1,0.75,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,u0wyws1b,-1,White,Female,20,0,0,1,-1,0,0,0.2232266776263713
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,mayj1jt1,-1,Mixed,Female,31,0,0,1,-1,0,0,0.2241241782903671
1,15,1,0.75,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,ebziw8rf,-1,White,Male,30,0,0,1,-1,0,0,0.2331118136644363
1,15,1,0.75,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,po5v3tra,-1,White,Male,62,0,0,1,-1,0,0,0.3570456616580486
1,15,1,0.5,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,n7al5f25,-1,Asian,Male,21,0,0,1,-1,0,0,0.1764088757336139
1,15,1,0.5,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,taarmf9a,-1,White,Female,21,0,0,1,-1,0,0,0.1939879618585109
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,iy1gke57,-1,White,Female,53,0,0,1,-1,0,0,0.2015536427497863
1,15,1,0.75,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,8uyswhqo,-1,Mixed,Male,19,0,0,1,-1,0,0,0.3760218247771263
1,15,1,0.5,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,oo8md0m8,-1,Asian,Female,26,0,0,1,-1,0,0,0.1028406955301761
1,15,1,0.75,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,6mxivoii,-1,White,Male,48,0,0,1,-1,0,0,0.2183143384754657
1,15,1,0.0,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,gq0nlr46,-1,White,Male,59,0,0,1,-1,0,0,0.1979332603514194
1,15,1,0.25,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,ufo9sn0i,-1,White,Female,61,0,0,1,-1,0,0,0.2691095620393753
1,15,1,0.0,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,ogql4mcl,-1,Mixed,Female,22,0,0,1,-1,0,0,0.1847899071872234
1,15,1,0.5,0,Women Have a Higher Opinion of Themselves: Study,Men Have a Higher Opinion of Themselves: Study,30tkfni1,-1,Black,Female,30,0,0,1,-1,0,0,0.9553462415933608
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",zfzmri3z,1,White,Female,22,0,0,1,-1,0,0,1.5122783817350864
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",4hpg0469,1,White,Male,42,0,0,1,-1,0,0,0.5510026477277279
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",l428vq9v,1,Black,Male,40,0,0,1,-1,0,0,0.8969849683344364
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",tjq7dd91,1,Asian,Male,38,0,0,1,-1,0,0,0.2661171816289425
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",5zx1z3nl,1,White,Male,68,0,0,1,-1,0,0,0.303818978369236
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",2veikx4c,1,Mixed,Female,41,0,0,1,-1,0,0,0.2777391299605369
0,14,2,0.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",bq2zj9c6,1,White,Female,28,0,0,1,-1,0,0,0.455151155591011
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",rqv81uen,1,Black,Female,32,0,0,1,-1,0,0,0.3815748952329159
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",9lommt7y,1,Black,Male,31,0,0,1,-1,0,0,0.585113100707531
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",edo8n3ni,1,White,Male,30,0,0,1,-1,0,0,1.5345027334988115
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",6ir5bsrm,1,Black,Male,37,0,0,1,-1,0,0,0.5848103389143944
0,14,2,0.5,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",ecirahtn,1,White,Female,29,0,0,1,-1,0,0,0.4868517033755779
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",0ul0xd7m,1,Other,Female,20,0,0,1,-1,0,0,1.6052103601396084
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",5xsvetrc,1,White,Male,32,0,0,1,-1,0,0,0.248593982309103
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",6auvqh45,1,White,Female,29,0,0,1,-1,0,0,0.5548150353133678
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",v25hqly5,1,White,Male,37,0,0,1,-1,0,0,0.2670479863882065
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",w5ttjh3s,1,White,Female,39,0,0,1,-1,0,0,0.345010295510292
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",kdgef2kw,1,White,Male,38,0,0,1,-1,0,0,0.3202654607594013
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",uzsizr2e,1,White,Female,23,0,0,1,-1,0,0,0.4468956440687179
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",37wb3f4n,1,Asian,Female,24,0,0,1,-1,0,0,0.3121217042207718
0,14,2,0.5,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",8ujt6lap,1,White,Female,33,0,0,1,-1,0,0,0.4459457360208034
0,14,2,0.5,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",teiw4sy6,1,White,Male,34,0,0,1,-1,0,0,0.3897137157618999
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",wtq6vc3o,1,White,Female,24,0,0,1,-1,0,0,0.2055192105472087
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",4u5snqn5,1,White,Female,63,0,0,1,-1,0,0,0.4015893377363682
0,14,2,0.5,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",t7fnu8t6,1,White,Female,72,0,0,1,-1,0,0,0.303172055631876
0,14,2,0.5,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",ot6pqioe,1,White,Female,30,0,0,1,-1,0,0,0.4884220361709595
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",jhd6ounn,1,White,Male,49,0,0,1,-1,0,0,0.1333721615374088
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",h1fdcp1p,1,Asian,Male,40,0,0,1,-1,0,0,0.2116972431540489
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",wz6hxrzj,1,Asian,Female,51,0,0,1,-1,0,0,0.3036023490130901
0,14,2,0.5,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",kwpivalk,1,Asian,Male,28,0,0,1,-1,0,0,0.2463817074894905
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",9me5yjpf,1,White,Male,45,0,0,1,-1,0,0,0.2762615457177162
0,14,2,1.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",cwzsb0ol,1,White,Male,40,0,0,1,-1,0,0,0.3007233217358589
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",lwv2du3v,1,White,Female,23,0,0,1,-1,0,0,1.278448849916458
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",gfidsadx,1,White,Female,40,0,0,1,-1,0,0,0.3485802747309208
0,14,2,0.75,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",6a3ojgzl,1,Mixed,Female,57,0,0,1,-1,0,0,0.6186221279203892
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",moztrz73,1,Black,Female,54,0,0,1,-1,0,0,0.7311505116522312
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",i5slc3sd,1,Asian,Male,52,0,0,1,-1,0,0,0.7292574048042297
0,14,2,0.25,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",xh7ued8w,1,Black,Male,54,0,0,1,-1,0,0,0.3309233002364635
0,14,2,0.5,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",7ms26hvk,1,White,Male,31,0,0,1,-1,0,0,0.4434001967310905
0,14,2,0.0,1,"Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",1qaazqdz,1,White,Male,28,0,0,1,-1,0,0,0.2537869848310947
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",j649xelo,1,Other,Female,20,0,0,-1,1,0,0,0.6890681125223637
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",b8b4fj49,1,White,Male,42,0,0,-1,1,0,0,0.6570473574101925
3,6,2,1.0,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",fx441a45,1,Asian,Male,22,0,0,-1,1,0,0,0.2349208034574985
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",w6si2i2y,1,White,Female,79,0,0,-1,1,0,0,0.4723530597984791
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",tw3f6761,1,Black,Male,35,0,0,-1,1,0,0,0.4427295662462711
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",k9q3lqvl,1,Black,Female,38,0,0,-1,1,0,0,0.3923883289098739
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",i5qr8g94,1,White,Female,21,0,0,-1,1,0,0,0.4848361015319824
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",zw5nco5p,1,Asian,Female,53,0,0,-1,1,0,0,0.7277563363313675
3,6,2,1.0,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",sn39yhaz,1,White,Male,56,0,0,-1,1,0,0,0.4287353008985519
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",m6q2iasa,1,White,Male,23,0,0,-1,1,0,0,0.3886883780360222
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",sdi54ooh,1,Asian,Female,23,0,0,-1,1,0,0,0.4480140581727028
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",3cn56vly,1,Black,Male,25,0,0,-1,1,0,0,0.1037201583385467
3,6,2,0.5,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",hfl2mx5p,1,Mixed,Male,35,0,0,-1,1,0,0,0.3454480655491352
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",v0ityoyd,1,Black,Male,59,0,0,-1,1,0,0,0.9271527864038944
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",n3a0mcpb,1,White,Male,47,0,0,-1,1,0,0,0.3434838987886905
3,6,2,0.5,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",xs7z7fwv,1,White,Female,57,0,0,-1,1,0,0,0.4190839864313602
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",fw13cbec,1,Black,Male,25,0,0,-1,1,0,0,0.247234858572483
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",1x2xky6i,1,Asian,Female,35,0,0,-1,1,0,0,0.3191532678902149
3,6,2,0.0,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",pznzslzc,1,White,Female,51,0,0,-1,1,0,0,0.719688206911087
3,6,2,0.0,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",pltdpqon,1,Other,Female,61,0,0,-1,1,0,0,0.5763766281306744
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",djyymwqd,1,Asian,Male,20,0,0,-1,1,0,0,0.411527544260025
3,6,2,0.5,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",no74k0dv,1,White,Female,58,0,0,-1,1,0,0,0.4083714708685875
3,6,2,0.0,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",0fxzqvja,1,White,Male,35,0,0,-1,1,0,0,0.5626844093203545
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",thsbm21j,1,White,Female,53,0,0,-1,1,0,0,0.6851665079593658
3,6,2,0.5,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",ng8tn0sa,1,Asian,Male,37,0,0,-1,1,0,0,0.3300556056201458
3,6,2,0.5,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",nv6dtozd,1,White,Male,26,0,0,-1,1,0,0,0.3278466165065765
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",ihsmgznr,1,White,Female,64,0,0,-1,1,0,0,0.6528997160494328
3,6,2,0.5,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",r1axe5yk,1,DATA_EXPIRED,Female,32,0,0,-1,1,0,0,0.2614159472286701
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",g7n9d8xn,1,Asian,Female,57,0,0,-1,1,0,0,0.557541973888874
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",73w4u9o4,1,Mixed,Female,57,0,0,-1,1,0,0,0.6281719394028187
3,6,2,0.0,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",q47fgffj,1,Mixed,Male,41,0,0,-1,1,0,0,0.3049489445984363
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",tgla8t91,1,White,Female,54,0,0,-1,1,0,0,0.3782578222453594
3,6,2,0.25,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",po1s0l1j,1,Mixed,Male,53,0,0,-1,1,0,0,0.4105747230350971
3,6,2,0.0,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",xallide9,1,Other,Female,29,0,0,-1,1,0,0,0.4541378989815712
3,6,2,0.75,0,"Women Less Likely Than Men to Need Intelligence to Get Ahead, Public Say","Men Less Likely Than Women to Need Intelligence to Get Ahead, Public Say",yvyr2v4a,1,Black,Male,20,0,0,-1,1,0,0,0.3384006284177303
